name,code,state,lat,lon
ANAS,ANAS, ,22.866009,74.421513
BORDI,BIO, ,22.8664871,74.3470986
DHAMARDA,DHMA, ,22.846208,74.297046
DAHOD,DHD, ,22.843607,74.253374
RENTIA,RET, ,22.863268,74.210847
JEKOT,JKT, ,22.865616,74.159354
USRA,USRA, ,22.842055,74.102942
MANGAL MAHUDI,MAM, ,22.83578,74.058492
LIMKHEDA,LMK, ,22.833894,73.984515
PIPLOD JN,PPD, ,22.819148,73.9091
SANT ROAD,SAT, ,22.79639456,73.80040253
CHANCHELAV,CCL, ,22.79582544,73.71433934
KANSUDHI,KIZ, ,22.789343,73.64823
GODHRA JN,GDA, ,22.776974,73.603672
BINA JN,BINA, ,24.1709735,78.1831998
GUNA,GUNA, ,24.6405,77.314104
MAHUGARHA,MUGA, ,24.62774509,77.2417423
RUTHIYAI,RTA, ,24.531922,77.175827
VIJAY PUR,VJP, ,24.49316915,77.16241142
RADOGARH,RGG, ,24.4356113,77.15479249
KUMBHRAJ,KHRJ, ,24.363097,77.079574
RAMRI,RMQ, ,24.242752,77.051454
CHACHAURA BINAGANJ,CBK, ,24.178144,77.016603
PENCHI,PCF, ,24.138711,77.005837
SINDURIYA KACHARI,SFZ, ,24.02109934,76.9259037
BIYAVRA RAJGARH,BRRG, ,23.93591,76.907007
KACHNARIA,KNRA, ,23.883958,76.878726
KARANWAS,KNWS, ,23.80408,76.808926
PACHOR ROAD,PFR, ,23.729095,76.741609
UDYAN KHERI,UDK, ,23.680052,76.639447
PARHANA MAU,PQU, ,23.6266364,76.55560679
SARANGPUR,SFW, ,23.58106419,76.48718722
SUNERA PIRKHERI,SFF, ,23.474148,76.360303
SHAJAPUR,SFY, ,23.425074,76.297843
CHAUHANI,CAZ, ,23.332144,76.264491
SIROLIYA,SYO, ,23.30556,76.225424
MAHADEOKHEDI,MDVK, ,24.217392,78.193689
SEMARKHERI,SRKI, ,24.288941,78.177733
KANJAI,KXB, ,24.331047,78.169132
MUNGAOLI,MNV, ,24.402175,78.11099
GUNERU BAMORI,GVB, ,24.46177257,78.06253951
PIPRAIGAON,PIA, ,24.503643,77.964258
RAHATWAS,RTWS, ,24.522934,77.83266
ORR,ORR, ,24.530939,77.799315
HINOTIA PIPALKHERA,HPKA, ,24.550797,77.770415
ASHOK NAGAR,ASKN, ,24.58015,77.726725
RATIKHEDA,RIKA, ,24.59745,77.656544
SHADHORAGAON,SHDR, ,24.633366,77.584671
PILIGHAT,PIGT, ,24.660758,77.49331
PAGARA,PGA, ,24.65577,77.44077
MABAN,MABN, ,24.641196,77.371542
INDARA JN,IAA, ,25.987832,83.619611
MALHOUR,ML, ,26.85344916,81.04047525
JUGAUR,JRR, ,26.88192212,81.08856128
SAFEDABAD,SFH, ,26.89785737,81.11660123
BARABANKI JN,BBK, ,26.935335,81.18104
MAU JN,MAU, ,25.93948,83.564347
PALIGARH,PLGH, ,25.959544,83.50513
KHURAHAT,KRT, ,25.984989,83.455442
MUHAMMADABAD,MMA, ,26.026235,83.376007
SATHIAON,SAA, ,26.034194,83.287317
SIDHARI HALT,SDHA, ,26.03774156,83.18766741
RASULL,RES, ,26.93142255,81.25344952
AZAMGARH,AMH, ,26.038607,83.160614
SARAI RANI,RKS, ,26.015838,83.121492
PHARIHA,PHY, ,26.00747845,83.02994562
SANJARPUR,SJER, ,26.01733179,82.97217947
SARAI MIR,SMZ, ,26.0281419,82.9239538
KHORASON ROAD,KRND, ,26.089746,82.867173
SAFDARGANJ,SGJ, ,26.914454,81.36116
DIDARGANJ ROAD,DJD, ,26.092367,82.805191
KHANJA HALT,KHJA, ,26.088482,82.744969
SAIDKHANPUR,SYK, ,26.89846,81.462176
DARYABAD,DYD, ,26.861303,81.550114
PATRANGA,PTH, ,26.825007,81.625869
RAUZAGAON,RZN, ,26.785264,81.708007
RUDAULI,RDL, ,26.762188,81.754202
GAURIYAMAU,GMU, ,26.757029,81.79366
BARAGAON,BNM, ,26.7553741,81.84702789
DEORAKOT,DELO, ,26.754368,81.906358
SOHWAL,SLW, ,26.753048,81.983837
SALARPUR,SLRP, ,26.752552,82.013173
FAIZABAD JN,FD, ,26.768996,82.135574
ACHARYA NARENDRA DEV NAGAR,ACND, ,26.774576,82.156997
AYODHYA,AY, ,26.787784,82.200604
DARSHANNAGAR,DRG, ,26.75222863,82.20838427
BILHAR GHAT,BLG, ,26.6813068,82.2689979
ULNA BHARI,ULN, ,26.632175,82.319243
GOSHAINGANJ,GGJ, ,26.569524,82.384123
KATAHRI,KTHE, ,26.4952,82.447764
AKBARPUR,ABP, ,26.429818,82.539073
JAFARGANJ,JFG, ,26.36027706,82.58231939
MALIPUR,MLPR, ,26.281482,82.6313
TULSI NAGAR,TLGR, ,26.215063,82.651701
BILWAI,BWI, ,26.158966,82.665181
SHAHGANJ JN,SHG, ,26.061399,82.679662
PHEPHNA JN,PEP, ,25.770309,84.051325
SAGARPALI,SVI, ,25.758015,84.098657
HALDHARPUR,HLP, ,25.963348,83.67908
RATANPURA,RTP, ,25.921924,83.744472
RAJMALPUR ROAD,RJMP, ,25.892921,83.788671
RASRA,RSR, ,25.861714,83.85785
SANWARA,SNRA, ,25.845461,83.910076
CHILKAHAR,CHR, ,25.82699,83.965313
JIGNI KHAS,JGKS, ,25.802194,84.006273
BALLIA,BUI, ,25.76057,84.15312
BANSDIH ROAD,BCD, ,25.8115832,84.215238
CHHATA ASCHAURA,CATA, ,25.824617,84.253936
SAHATWAR,STW, ,25.827831,84.295491
REOTI,ROI, ,25.833886,84.37469
DAL CHAPRA,DCP, ,25.82706,84.432615
SURAIMANPUR,SIP, ,25.80918,84.480022
BAKULHA,BKLA, ,25.797877,84.543411
MANJHI,MHT, ,25.828485,84.584759
REVELGANJ GHAT HALT,RVG, ,25.78707196,84.63940184
GAUTAMSTHAN,GTST, ,25.78685913,84.66347945
BIJNI,BJF, ,26.497967,90.707827
PATILADAHA,PTLD, ,26.504091,90.784534
SORBHOG JN,SBE, ,26.494286,90.888281
BARPETA ROAD,BPRD, ,26.5028473,90.9639649
GUAGACHHA,GSA, ,26.501588,91.016332
SORUPETA,SPQ, ,26.49968885,91.07605934
PATHSALA,PBL, ,26.497475,91.176255
NIZ-SARIHA HALT,NSRH, ,26.48606214,91.22112612
TIHU,TIHU, ,26.471321,91.267699
KAITHALKUCHI,KTCH, ,26.450315,91.339022
NALBARI,NLV, ,26.450629,91.440291
GHOGRAPUR,GOE, ,26.450742,91.539986
RANGIYA JN,RNY, ,26.447901,91.605929
KENDUKANA,KDKN, ,26.374067,91.63681
BAIHATA,BIZ, ,26.343713,91.684343
CHANGSARI,CGS, ,26.256204,91.693023
AGTHORI,AGT, ,26.20089324,91.686006
KAMAKHYA,KYQ, ,26.156154,91.689505
GUWAHATI,GHY, ,26.182635,91.751851
JALPAIGURI ROAD,JPE, ,26.559017,88.709453
NEW DOMOHANI,NQH, ,26.56968098,88.78657156
NEW MAYNAGURI,NMX, ,26.578607,88.822868
BETGARA,BYXA, ,26.612665,88.885559
ALTAGRAM,ATM, ,26.608131,88.946682
DHUPGURI,DQG, ,26.573532,88.994973
KHALAIGRAM,KLGR, ,26.55042,89.052194
SALBARI,SXX, ,26.54606099,89.10552673
FALAKATA,FLK, ,26.53839646,89.19227488
GUMANI HAT,GMZ, ,26.47407092,89.23926427
GUMANI HAT,GUZ, ,26.47468092,89.23987427
GHOKSADANGA,GDX, ,26.42288643,89.27801059
SAJHERPAR,SJRR, ,26.42244524,89.35227413
PUNDIBARI,PQZ, ,26.413245,89.393542
NEW COOCH BEHAR,NCB, ,26.353159,89.469766
NEW BANESWAR,NBS, ,26.39502191,89.51042175
NEW ALIPURDAUR,NOQ, ,26.48572,89.541398
SAMUKTALA ROAD,SMTA, ,26.48333745,89.63468374
KAMAKHYAGURI,KAMG, ,26.484168,89.721829
JORAI,JOQ, ,26.4548755,89.80346105
SRIRAMPUR ASSAM,SRPB, ,26.42691506,89.90391461
GOSSAIGAON HAT,GOGH, ,26.42910716,89.9715892
CHAUTARA,CROA, ,26.4022418,90.08572903
PRATAP KHATA,PQK, ,26.386384,90.118496
FAKIRAGRAM JN,FKM, ,26.365237,90.186189
SESAPANI,SUF, ,26.386182,90.225701
KOKRAJHAR,KOJ, ,26.405057,90.274125
SALAKATI,SLKX, ,26.44577,90.357339
BASUGAON,BSGN, ,26.460164,90.42015
DANGTAL,DTX, ,26.465846,90.465049
NEW BONGAIGAON YARD,NBQY, ,26.47211332,90.52148601
NEW BONGAIGAON,NBQ, ,26.47583544,90.53684346
BONGAIGAON,BNGN, ,26.478293,90.560548
CHAPRAKATA,CPQ, ,26.49285502,90.61202532
JAKPUR,JPR, ,22.362509,87.389853
MADPUR,MPD, ,22.369694,87.443268
SHYAM CHAK,SMCK, ,22.363451,87.500479
BALICHAK,BCK, ,22.35818589,87.55335416
DUAN,DUAN, ,22.354105,87.588218
RADHAMOHANPUR,RDU, ,22.356484,87.612611
HAUR,HAUR, ,22.365254,87.655069
KHIRAI,KHAI, ,22.374504,87.696628
PANSKURA,PKU, ,22.39310276,87.74302371
PANSKURA EAST OUTER,PKEO, ,22.39974,87.773512
NARAYAN PAKURIA,NPMR, ,22.399692,87.773985
BHOGPUR,BOP, ,22.401522,87.809079
NANDAHGANJA,NDGJ, ,22.404098,87.832458
MECHEDA,MCA, ,22.414105,87.85883
KOLAGHAT GOODS,KIG, ,22.435189,87.880874
DEULTI,DTE, ,22.452857,87.914003
GHORAGHATA,GGTA, ,22.458315,87.94424
BAGNAN,BZN, ,22.462515,87.970711
KULGACHIA,KGY, ,22.472352,88.020395
ERNAKULAM D CABIN,ERSD, ,9.979712,76.306549
TRIUPUNITTURA,TRTR, ,9.9501,76.352761
KURIKAD,KFE, ,9.923277,76.37635
MULANTURUTTI,MNTT, ,9.901576,76.389673
KANJIRAMITTAM,KPTM, ,9.862331,76.410949
TRIVANDRUM CENTRAL,TVC, ,8.486679,76.95121
TRIVANDRUM PETTAI,TVP, ,8.494524,76.931673
PIRAVAM ROAD,PVRD, ,9.828669,76.454731
VAIKAM ROAD,VARD, ,9.777648,76.474611
KADUTURUTTI HALT,KDTY, ,9.756128,76.4926
KURUPPANTHARA,KRPP, ,9.734535,76.510609
ETTUMANUR,ETM, ,9.676196,76.545152
KUMARANALLUR,KFQ, ,9.617136,76.531679
KOTTAYAM,KTYM, ,9.594177,76.532168
CHINGAVANAM,CGV, ,9.537757,76.525885
CHANGANASERI,CGY, ,9.449881,76.548414
TIRUVALLA,TRVL, ,9.392148,76.580267
CHENGANNUR,CNGR, ,9.319504,76.608271
CHERIYANAD,CYN, ,9.273119,76.585087
MAVELIKARA,MVLK, ,9.239487,76.545692
KAYANKULAM JN,KYJ, ,9.182586,76.512933
OCHIRA,OCR, ,9.132023,76.525576
KARUNAGAPALLI,KPY, ,9.065268,76.544023
SASTHANKOTTA,STKT, ,9.03231031,76.59888295
MUNROTURUTTU,MQO, ,8.994997769,76.6119084
PERINAD,PRND, ,8.947916,76.620341
KOLLAM JN,QLN, ,8.886586,76.596753
IRAVIPURAM,IRP, ,8.866948,76.623059
MAYYANAD,MYY, ,8.837759,76.647331
PARAVUR,PVU, ,8.815758,76.668238
KAPPIL,KFI, ,8.779435,76.67963
EDAVAI,EVA, ,8.762883,76.697477
VARKALA,VAK, ,8.740732,76.722872
AKATHUMURI,AMY, ,8.70031,76.758792
KADAKAVUR,KVU, ,8.679078,76.766672
CHIRAYINKIL,CRY, ,8.6583379,76.7853703
PERUNGUZHI,PGZ, ,8.631561,76.808211
MURUKKAMPUZHA,MQU, ,8.61363,76.830245
KANIYAPURAM,KXP, ,8.587612,76.854482
KAZHAKUTTAM,KZK, ,8.555848,76.872235
VELI,VELI, ,8.522536487,76.8829192
KOCHUVELI,KCVL, ,8.509254,76.8961
BURHWAL,BUW, ,27.087081,81.39016
CHOWKA GHAT,CKG, ,27.100002,81.449932
SITAPUR CITY,SPC, ,27.583612,80.679695
SITAPUR KUTCHERY HALT,STRK, ,27.56460294,80.68716281
SITAPUR CANT,SCC, ,27.559468,80.698784
TAPPA KHAJURIA,TKUR, ,27.579425,80.761641
PARSENDI,PSN, ,27.582038,80.836816
RAMAIPUR HALT,RAMR, ,27.545116,80.897107
BISWAN,BVN, ,27.48948257,80.99046429
SHANKARPUR,SKLP, ,27.447221,81.014405
SARAYAN,SYU, ,27.396332,81.042877
BABUPUR,BBPR, ,27.349971,81.070314
MAHMUDABAD AVADH,MMB, ,27.288295,81.114404
MUNDA GOPAL ASHRAM,MGPA, ,27.255493,81.139283
PAINTEPUR,PPE, ,27.230021,81.157557
TAHSIL FATEHPUR,TSF, ,27.168445,81.203969
SUNDHIAMAU,SDAM, ,27.12141419,81.28688017
BARTARA,BRTA, ,27.837593,80.007541
UNCHAULIA,UCH, ,27.80926,80.068986
LAKHNAURIA,LNQ, ,27.78277413,80.13926386
JUNG BAHADURGNJ,JBG, ,27.768419,80.172851
MAHMUDPUR SARAIYAN,MZN, ,27.754198,80.209625
JAHANIKHERA,JKH, ,27.74383759,80.2393416
MAIKALGANJ,MINJ, ,27.71753722,80.33782191
NERI,NERI, ,27.688832,80.393681
LALPUR CHANDRA,LCN, ,27.659296,80.451791
MAHOLI,MAHO, ,27.64872,80.477073
URDAULI,UDX, ,27.632871,80.514006
HEMPUR,HMP, ,27.61628233,80.56264916
KATILI,KATA, ,27.616759,80.614094
BHAGWANPUR DESU,BGDS, ,25.82701,85.846025
ANGAR GHAT,ARG, ,25.795385,85.907174
NARHAN,NRN, ,25.746997,85.975081
RUSERA GHAT,ROA, ,25.746302,86.035742
MABBI HALT,MABB, ,25.7492133,86.06346964
NAYA NAGAR,NWC, ,25.749918,86.111011
KHAGARIA JN,KGG, ,25.505891,86.465251
MANSI JN,MNE, ,25.509398,86.554446
CHEDHABANNI HALT,CDBN, ,25.49182363,86.59719653
BARAIPURA HALT,BAPN, ,25.73942058,86.13730068
HASANPUR ROAD,HPO, ,25.714772,86.185371
SHASAN HALT,SSRH, ,25.685978,86.197042
SONMA PRANPUR(H,SOPR, ,25.631436,86.226371
SALAUNA,SLNA, ,25.603476,86.260279
IMLI,IMLI, ,25.555629,86.302557
PAHARJAGANGAU,PRGA, ,25.531869,86.324828
OLAPUR,OLP, ,25.517459,86.370122
MAHES KHUNT,MSK, ,25.46082,86.641818
GOUCHHARI,GAI, ,25.438434,86.674696
PASRAHA,PSR, ,25.403765,86.743883
BHARATKHAND HALT,BRKD, ,25.400724,86.806223
BHARATKHAND HALT,BRKB, ,25.400254,86.805753
NARAYANPUR,NNR, ,25.398348,86.859388
THANA BIHPUR JN,THB, ,25.393571,86.934758
BAGRIGRAM HALT,BIGH, ,25.39133912,86.98523791
KHARIK,KHQ, ,25.388883,87.014958
NAUGACHIA,NNA, ,25.385261,87.09387
KATAREAH,KTRH, ,25.400488,87.194836
KURSELA,KUE, ,25.440774,87.253655
BAKHRI,BKHR, ,25.49984074,87.33530045
BARARI BAZAR,BRZR, ,25.49006431,87.35531984
KARAGOLA ROAD,CRR, ,25.50000682,87.37782704
SEMAPUR,SMO, ,25.524483,87.470441
NAYATOLA,NYT, ,25.56139044,87.60259636
DANDKHORA,DNQ, ,25.57240525,87.64223682
GORPHAR,GRR, ,25.58541966,87.67179759
SONALLI,SI, ,25.60475396,87.71763867
BISHANPUR HALT,BHNP, ,25.614901,87.74611697
JHAUA,JAU, ,25.61321746,87.77504272
MEENAPUR,MENP, ,25.61405142,87.80248271
SALMARI,SRI, ,25.61567151,87.8375133
VAYALAR,VAY, ,9.741742,76.311408
SHERTALAI,SRTL, ,9.690992,76.325151
TIRUVIZHA,TRVZ, ,9.641848,76.326281
MARARIKULAM,MAKM, ,9.597994,76.318018
KALAVUR HALT,KAVR, ,9.567254,76.318097
TUMBOLI,TMPY, ,9.51917,76.321857
ALLEPPEY,ALLP, ,9.483759,76.322476
TOTIYAPALAYAM,TPM, ,11.292723,77.681926
KOMATIPALLI,KMX, ,18.381027,83.341047
MARADAM HALT,MQJ, ,18.400797,83.346343
MORAMPUDI,MOD, ,16.35311502,80.62020819
GAJAPATINAGARAM,GPI, ,18.293291,83.333902
GARUDUBILLI,GRBL, ,18.21449,83.350493
GOTLAM,GTLM, ,18.111319,83.395734
LADDA,LDX, ,19.102692,83.412196
JIMIDIPETA,JMPT, ,19.044582,83.422344
ARGORA,AOR, ,23.347039,85.314358
KUNERU,KNRT, ,18.966946,83.440724
GUMADA,GMDA, ,18.889176,83.457557
PARVATIPURAM TN,PVPT, ,18.783875,83.433701
PARVATIPURAM,PVP, ,18.77067,83.426966
NARSIPURAM HALT,NSX, ,18.737615,83.406282
SITANAGARAM,SNM, ,18.672547,83.375524
BOBBILI,VBL, ,18.576764,83.345722
DONKINAVALASA,DNV, ,18.468756,83.350942
BELGHARIA,BLH, ,22.6619,88.389455
AGARPARA,AGP, ,22.682505,88.384761
SODPUR,SEP, ,22.698851,88.382193
KHARDAHA,KDH, ,22.725065,88.377157
TITAGARH,TGH, ,22.74168,88.374057
BARRACKPORE,BP, ,22.7610653,88.371428
PALTA,PTF, ,22.782449,88.369524
ICHHAPUR,IP, ,22.799819,88.37342
SHYAMNAGAR,SNR, ,22.828781,88.380423
JAGADAL,JGDL, ,22.850814,88.394596
KANKINARA,KNR, ,22.86517,88.404501
NAIHATI JN,NH, ,22.888555,88.4185
GARIFA,GFAE, ,22.908445,88.409935
HOOGHLY GHAT,HYG, ,22.5572086,88.3319472
DEONAGAR,DNH, ,23.758691,86.16169
DUGDA,DDGA, ,23.75873842,86.16192797
LOHRA,LOT, ,25.31560179,82.93066368
CHAUKHANDI,CHH, ,25.33989476,82.83483413
SEWAPURI,SWPR, ,25.35077,82.769549
KAPSETI,KEH, ,25.357848,82.717694
PARSIPUR,PRF, ,25.37052,82.637162
BHADOHI,BOY, ,25.3952636,82.5583597
MONDH,MOF, ,25.427572,82.484637
SURIAWAN,SAW, ,25.46104,82.423665
SARAI KANSRAI,SQN, ,25.516633,82.345198
JANGHAI JN,JNH, ,25.549911,82.310962
KANPUR BRIDGE LEFT BANK,CPB, ,26.477461,80.379316
MAGARWARA,MGW, ,26.523705,80.428892
UNNAO JN,ON, ,26.548354,80.486199
SONIK,SIC, ,26.586191,80.559833
AJGAIN,AJ, ,26.61721,80.620988
KUSUMBHI,KVX, ,26.63985345,80.6542605
JAITIPUR,JTU, ,26.66356729,80.6889461
HARAUNI,HRN, ,26.70651,80.748003
LUCKNOW ALAMBAGH,AMV, ,26.794514,80.87314
PIPARSAND,POF, ,26.743404,80.798664
AMAUSI,AMS, ,26.77443,80.841544
MANAK NAGAR,MKG, ,26.810176,80.890615
MOHANLALGANJ,MLJ, ,26.687033,80.984093
KANKAHA,KKAH, ,26.618868,81.007582
NIGOHAN,NHN, ,26.567225,81.045358
SHRIRAJNAGAR,SAGR, ,26.522626,81.077837
BACHHRAWAN,BCN, ,26.4773211,81.1054565
KUNEANGANJ,KVG, ,26.395661,81.13642
HARCHANDPUR,HCP, ,26.34316,81.160841
GANGAGANJ,GANG, ,26.291456,81.201419
RAE BARELI JN,RBL, ,26.232684,81.23932
RUPAMAU,RUM, ,26.230209,81.325346
FURSATGANJ,FTG, ,26.244522,81.415651
JAIS,JAIS, ,26.262162,81.51914
KASIMPUR,KCJ, ,26.257189,81.539941
BANI,BANI, ,26.227488,81.620936
GAURIGANJ,GNG, ,26.20341,81.686726
TALAKHAJURI,TLKH, ,26.17692577,81.73613172
AMETHI,AME, ,26.153024,81.806276
MISRAULI,MFL, ,26.11437042,81.84839619
SAHAJIPUR HALT,SHJP, ,26.096303,81.864192
ANTU,ANTU, ,26.05516206,81.89778799
JAGESHARGANJ,JGJ, ,26.02764014,81.92886623
CHILBILA JN,CIL, ,25.947331,82.004241
PARTAPGARH JN,PBH, ,25.913308,82.001778
PIRTHIGANJ,PHV, ,25.85553996,82.01283447
DANDUPUR,DND, ,25.801595,82.040632
GAURA,GRX, ,25.749367,82.091774
SUWANSA,SWS, ,25.698842,82.146562
BADSHAHPUR,BSE, ,25.652268,82.190552
NIBHAPUR,NBP, ,25.600347,82.249697
MANGULI CHOWDWAR,MACR, ,20.529594,85.943313
GOONDA BIHAR,GDBR, ,23.067871,86.081167
JHIMRI,JHMR, ,23.08234432,86.02975734
HASLANG P.H.,HNSL, ,23.09161432,86.01192289
LATEMDA,LTMD, ,23.098392,85.989117
BAKARKUDI,BKKI, ,23.095049,85.970936
TIRALDIH,TUL, ,23.132246,85.930834
SUISA,SSIA, ,23.196775,85.909013
TORANG,TRAN, ,23.26814,85.858638
ILLOO,ILO, ,23.29163286,85.85873511
ANAND VIHAR TRM,ANVT, ,28.65050356,77.31521255
WAIR,WIR, ,28.347316,77.699434
SHIVARAMPUR,WSC, ,27.24494775,78.20715839
GAMHARIA,GMH, ,22.796889,86.102793
TELO,TELO, ,23.811038,86.133892
ADITYAPUR,ADTP, ,22.782212,86.158954
TATANAGAR JN,TATA, ,22.768954,86.20056
SALGA JHARI,SLJR, ,22.75832,86.228747
ASANBONI,ASB, ,22.712394,86.313908
RAKHA MINES,RHE, ,22.674292,86.354133
GALUDIH,GUD, ,22.648872,86.410494
GHATSILA,GTS, ,22.58616,86.479768
DALBHUMGARH,DVM, ,22.506293,86.551921
KOKPARA,KKPR, ,22.474065,86.642797
CHAKULIA,CKU, ,22.478149,86.721161
KANIMAHULI,KNM, ,22.482202,86.778394
GIDNI,GII, ,22.488472,86.853201
KHATKURA,KATB, ,22.477455,86.930224
BIRARAJPUR,BIRP, ,22.8235001,86.06450201
KANDRA,KND, ,22.852966,86.047863
BARBENDA (RNC DIVISION),BBDA, ,23.420983,86.110242
KUNKI,KZU, ,22.875933,86.067757
GARH JAIPUR,GUG, ,23.416142,86.142459
MANIKUL,MIK, ,22.919528,86.066359
CHAS ROAD,CAS, ,23.415513,86.225425
CHANDIL JN,CNI, ,22.956014,86.072109
GOURINATHDHAM,GTD, ,23.396294,86.275105
NIMDIH,NIM, ,22.993643,86.142118
BIRAMDIH,BRMD, ,23.04578437,86.19920954
BARABHUM,BBM, ,23.0912864,86.2112372
URMA,URMA, ,23.157777,86.253775
KANTADIH,KTD, ,23.21838,86.29629
TAMNA,TAO, ,23.268988,86.352313
PURULIA JN,PRR, ,23.324911,86.37787
JHARGRAM,JGM, ,22.45496449,86.99853167
BANSTOLA,BNB, ,22.42097405,87.06266967
SARDIHA,SUA, ,22.380612,87.123645
KHEMASULI,KSO, ,22.337768,87.184863
KALAIKUNDA,KKQ, ,22.32945442,87.24399951
NIMPURA,NMP, ,22.332403,87.264686
KAPILAS ROAD,KIS, ,20.558554,85.993925
SRI JHADESHWAR,SJDR, ,20.59653424,86.01925599
BYREE,BYY, ,20.628257,86.034947
BARITHENGARH,BRTG, ,20.65696901,86.05967143
DHANMANDAL,DNM, ,20.687806,86.11228
HARIDASPUR,HDS, ,20.725882,86.116431
NEW GARH MADHOPUR,NGMP, ,20.798857,86.072106
JENAPUR,JEN, ,20.850842,86.06508
BRAHMANI PH,BRMI, ,20.86295201,86.05620986
JAKHAPURA,JKPR, ,20.917821,86.06534
JAJPUR KEONJHAR ROAD,JJKR, ,20.943544,86.132518
KORAI HALT,KRIH, ,20.959417,86.175994
BAITARANI ROAD,BTV, ,20.986996,86.235393
DULAKHAPATNA,DLPT, ,21.007019,86.280874
MANJURI ROAD,MZZ, ,21.012136,86.319698
KENDUAPADA,KED, ,21.030623,86.383531
KAPALI ROAD,KPLD, ,21.040967,86.407911
BAUDPUR,BUDR, ,21.06344601,86.46290401
BHADRAKH,BHC, ,21.0917458,86.5162305
RANITAL,RNTL, ,21.149665,86.556474
MARKONA,MKO, ,21.195555,86.596117
SABIRA,SZZ, ,21.236882,86.629237
SORO,SORO, ,21.291084,86.692539
BAHANAGA BAZAR,BNBR, ,21.33613403,86.76172839
PANPANA,PNPN, ,21.358715,86.790524
KHANTAPARA,KHF, ,21.39628,86.822911
NILGIRI ROAD,NGRD, ,21.426415,86.855469
BALASORE,BLS, ,21.500521,86.919582
TIKIRAPAL HALT,TKPL, ,21.535575,86.944638
HALDIPADA,HIP, ,21.571439,86.996648
RUPSA JN,ROP, ,21.621995,87.018507
LONI,LONI, ,18.491631,74.020514
URULI,URI, ,18.494237,74.13682
PUNE JN,PUNE, ,18.529378,73.873086
GHORPURI WEST,GPRW, ,18.53168755,73.89178971
HADAPSAR,HDP, ,18.526887,73.927844
MANJARI BUDRUK,MJBK, ,18.512039,73.971424
YEVAT,YT, ,18.48893597,74.25631763
KHUTBAV,KTT, ,18.48610413,74.31546331
KEDGAON,KDG, ,18.4820854,74.3763731
KADETHAN,KDTN, ,18.47780376,74.42173336
PATAS,PAA, ,18.47326639,74.46965272
DAUND PATAS ROAD,DDAP, ,18.468688,74.520934
DAUND JN,DD, ,18.463547,74.578622
DAUND A MMR,DDAM, ,18.46475271,74.5689755
DAUND GOODS YARD,DDJA, ,18.46593683,74.56076243
KASHTI,KSTH, ,18.52529423,74.59940041
SHRIGONDA ROAD,SGND, ,18.598243,74.641466
BELVANDI,BWD, ,18.710718,74.621981
VISAPUR,VPR, ,18.82295,74.598861
RANJANGAON RD,RNJD, ,18.870972,74.600703
SAROLA,SRL, ,18.947656,74.648295
AKOLNER,AKR, ,18.985409,74.66907
AHMADNAGAR,ANG, ,19.07551948,74.72188247
NIMBLAK,NNB, ,19.11835288,74.68854097
VILAD,VL, ,19.198579,74.675069
VAMBORI,VBR, ,19.29858,74.684974
RAHURI,RRI, ,19.41155,74.677702
TAKLIMIYA,TKMY, ,19.453844,74.679765
PADHEGAON,PDGN, ,19.536709,74.69233
NIPANI VADGAON,NPW, ,19.587951,74.704716
BELAPUR,BAP, ,19.61956931,74.66174431
CHITALI,CIT, ,19.69139181,74.62391382
PUNTAMBA,PB, ,19.76202553,74.62195972
KANHEGAON,KNGN, ,19.81729963,74.5712871
SANVATSAR,SNVR, ,19.8832775,74.5605841
KOPARGAON,KPG, ,19.902943,74.503328
YEOLA,YL, ,20.043189,74.503246
ANKAI,ANK, ,20.15102791,74.46975607
ANKAI KILA,AAK, ,20.18318043,74.4368554
SHIRSOLI,SS, ,20.932994,75.507613
MHASAVAD,MWD, ,20.87040192,75.45846225
MAHEJI,MYJ, ,20.76892443,75.42461997
RICHUGHUTU,RCGT, ,23.659779,84.58081
DEMU,DEMU, ,23.69708,84.52562
LATEHAR,LTHR, ,23.725092,84.46812
BENDI,BFQ, ,23.763612,84.416974
KUMENDI,KMND, ,23.766868,84.352452
HEHEGARA HALT (E),HHG, ,23.790124,84.258524
CHHIPADOHAR,CPDR, ,23.81333335,84.20238364
BARWADIH JN,BRWD, ,23.843836,84.11878
MANGRA,MAZ, ,23.881768,84.111898
KECKHI,KCKI, ,23.928363,84.146829
CHIANKI,CNF, ,23.973902,84.11566
DALTONGANJ,DTO, ,24.033075,84.074843
KAJRI,KFT, ,24.10679221,84.07252848
RAJHURA,RHR, ,24.1544,84.01555
LALGARH BIHAR HALT,LBT, ,24.161147,83.979632
TOLRA,TRZ, ,24.18584,83.923324
GARWA ROAD,GHD, ,24.214419,83.885116
BAGAHABISHUNPUR,BCJ, ,24.811468,84.204658
BARKISALALYA,BSYA, ,24.773978,84.178495
ANKORAH AKORHA,ANH, ,24.761167,84.169539
NABENAGAR ROAD,NBG, ,24.653944,84.094044
KAJRAT NAWADIH,KYF, ,24.591041,84.05014
JAPLA,JPL, ,24.538969,84.002866
HAIDARNAGAR,HDN, ,24.498081,83.951049
KOSIARA,KVQ, ,24.478657,83.908564
MUHAMMADGANJ,MDJ, ,24.42644,83.869978
SATBAHINI,SZF, ,24.386582,83.84911
UNTARE ROAD,URD, ,24.34094,83.834497
KARKATA,KRTA, ,24.296038,83.837652
